0.0358867	17	18	35.8867
0.0313443	9	18	31.3443
0.03734	14	17	37.34
0.0309353	21	16	30.9353
0.031698	28	15	31.698
0.0410403	18	15	41.0403
0.0313409	21	15	31.3409
0.0366389	8	14	36.6389
0.0313936	7	14	31.3936
0.030815	4	14	30.815
0.0376856	3	13	37.6856
0.0318752	21	12	31.8752
0.0312456	27	11	31.2456
0.0317672	32	10	31.7672
0.0312022	33	9	31.2022
0.0308405	18	8	30.8405
0.0317292	6	7	31.7292
0.032772	1	6	32.772
0.0309246	4	6	30.9246
0.0312408	17	6	31.2408
0.0313957	37	6	31.3957
0.0372109	19	6	37.2109
0.0405283	6	6	40.5283
0.043756	17	6	43.756
0.0313075	11	6	31.3075
0.0316483	23	6	31.6483
0.0320104	37	6	32.0104
0.034615	6	6	34.615
0.0306716	8	6	30.6716
0.0308962	23	6	30.8962
0.0318954	2	6	31.8954
0.0317624	8	6	31.7624
0.0315399	12	6	31.5399
0.0325566	24	6	32.5566
0.0313372	21	6	31.3372
0.0311203	31	6	31.1203
0.0342172	22	6	34.2172
0.0312374	7	6	31.2374
0.0311461	19	6	31.1461
0.032128	26	6	32.128
0.0309461	3	6	30.9461
0.0316166	5	6	31.6166
0.031684	31	6	31.684
0.0412692	30	6	41.2692
0.0316617	3	6	31.6617
0.0306993	2	6	30.6993
0.0311605	62	6	31.1605
0.0313113	55	6	31.3113
0.0313581	58		31.3581
number of tracks: 50			
0.0316432	65	65	
0.0318133	55	65	
0.0351785	48	65	
0.0312998	46	65	
0.0311321	52	65	
0.0396191	54	65	
0.0413622	53	65	
0.0326264	59	65	
0.0319739	48	65	
0.0312999	48	65	
0.0357095	40	65	
0.0317184	49	65	
0.0443905	55	65	
0.0313658	56	65	
0.0311678	42	65	
0.0309075	9	65	
0.0315445	11	65	
0.0313049	12	65	
0.0345315	28	65	
0.031705	16	65	
0.0307031	19	65	
0.0318025	21	65	
0.0312503	23	65	
0.0316017	28	65	
0.0324283	29	65	
0.0306746	24	65	
0.0320095	15	65	
0.0312203	20	65	
0.0318559	36	65	
0.0437827	37	65	
0.0411738	32	65	
0.0314002	34	65	
0.0319123	31	65	
0.0316832	28	65	
0.0312222	25	65	
0.030933	23	65	
0.0312811	18	65	
0.0313525	27	65	
0.0314365	18	65	
0.0322069	32	65	
0.0347079	27	65	
0.0312388	26	65	
0.0316559	44	65	
0.0324984	33	65	
0.037821	37	65	
0.0310389	32	65	
0.0317106	51	65	
0.0309095	33	65	
0.0310612	41	65	
0.0315283	15		
number of tracks: 50			
0.0316554	24	24	
0.0311001	13	24	
0.0313688	32	24	
0.0317131	33	24	
0.031743	46	24	
0.0313082	33	24	
0.0313098	12	23	
0.0342174	10	22	
0.0320853	31	22	
0.0310937	24	22	
0.0310431	9	22	
0.0365524	8	22	
0.0315763	19	22	
0.032051	29	22	
0.0316723	25	22	
0.0314137	57	22	
0.0386824	54	22	
0.0313001	8	22	
0.0343712	10	22	
0.0301935	10	21	
0.0305187	41	21	
0.0308873	43	21	
0.030536	35	21	
0.0304121	24	21	
0.0329887	16	20	
0.0302442	15	18	
0.0303599	20	16	
0.0301506	15		
