0.275092	39	51	275.092
0.267048	28	51	267.048
0.272826	57	51	272.826
0.251066	51	50	251.066
0.24669	39	49	246.69
0.266604	26	48	266.604
0.291231	21	47	291.231
0.245253	117	46	245.253
0.307047	57	45	307.047
0.346448	112	44	346.448
0.299375	84	43	299.375
0.348888	22	42	348.888
0.311842	24	41	311.842
0.292262	24	40	292.262
0.27248	21	39	272.48
0.250221	12	38	250.221
0.242878	15	36	242.878
0.250457	45	34	250.457
0.245925	13	33	245.925
0.291197	6	32	291.197
0.250956	20	31	250.956
0.254664	34	30	254.664
0.268115	42	29	268.115
0.282288	14	28	282.288
0.317497	22	27	317.497
0.3252	51	26	325.2
0.315591	41	24	315.591
0.345036	30	22	345.036
0.312971	7	20	312.971
0.314985	37	18	314.985
0.314896	53	17	314.896
0.312812	64	17	312.812
0.322681	24	17	322.681
0.304864	20	17	304.864
0.314072	11	17	314.072
0.334337	10	17	334.337
0.32507	5	17	325.07
0.31759	70	17	317.59
0.304795	27	17	304.795
0.306322	31	17	306.322
0.30727	25	17	307.27
0.322731	5	17	322.731
0.312714	75	17	312.714
0.317831	81	17	317.831
0.308471	90	17	308.471
0.317988	62	17	317.988
0.320904	53	17	320.904
0.326526	64	17	326.526
0.245939	3		245.939
number of tracks: 50			
0.254306	12	12	
0.24699	69	12	
0.248813	72	12	
0.246578	58	12	
0.251487	87	12	
0.24505	68	12	
0.250625	59	12	
0.282903	97	12	
0.337035	91	12	
0.322017	95	12	
0.328418	118	12	
0.335721	28	12	
0.315488	69	12	
0.314411	81	12	
0.320669	33	12	
0.319104	28	12	
0.326447	43	12	
0.320785	28	12	
0.323476	16	12	
0.331902	39	12	
0.319679	60	12	
0.337089	20	12	
0.317173	47	12	
0.32503	34	12	
0.324816	39	12	
0.318811	15	12	
0.326382	53	12	
0.323502	47	12	
0.315589	16	12	
0.32629	26	12	
0.360094	39	12	
0.324384	16	12	
0.323479	29	12	
0.317268	21	12	
0.326978	61	12	
0.32212	53	12	
0.322558	26	12	
0.319655	36	12	
0.346625	56	12	
0.336945	46	12	
0.325854	17	12	
0.323038	34	12	
0.340972	2	12	
0.332752	53	12	
0.322875	58	12	
0.316764	67	12	
0.323733	32	12	
0.326082	44	12	
0.336886	90	12	
0.340389	58		
number of tracks: 50			
0.320662	42	42	
0.32575	40	42	
0.327586	9	42	
0.341122	30	41	
0.322278	16	40	
0.329407	14	39	
0.318806	8	37	
0.334436	40	35	
0.337228	28	34	
0.347927	28	33	
0.375856	10	32	
0.318108	20	31	
0.328954	46	29	
0.344331	33	27	
0.349435	35	25	
0.324299	40	23	
0.324671	25	21	
0.318034	12	20	
0.323621	15	19	
0.39555	5	15	
0.397067	13	12	
0.334082	14	10	
0.314157	7	9	
0.316345	16	8	
0.334426	14	7	
0.318845	13	7	
0.254312	28	7	
0.311336	27		
