0.253855	51	48	253.855
0.253522	42	47	253.522
0.250655	53	46	250.655
0.248271	46	45	248.271
0.250798	53	44	250.798
0.249903	64	44	249.903
0.253591	72	44	253.591
0.250007	61	43	250.007
0.249803	54	42	249.803
0.249309	49	41	249.309
0.249925	50	40	249.925
0.250789	58	39	250.789
0.251282	64	38	251.282
0.251061	59	37	251.061
0.251177	59	36	251.177
0.252068	52	35	252.068
0.250777	44	33	250.777
0.251097	32	31	251.097
0.250469	36	28	250.469
0.251241	44	25	251.241
0.251697	65	22	251.697
0.250931	64	19	250.931
0.249792	53	17	249.792
0.250201	60	15	250.201
0.252142	74	14	252.142
0.24959	70	13	249.59
0.251383	66	12	251.383
0.250696	63	11	250.696
0.250413	67	10	250.413
0.251489	63	9	251.489
0.249804	54	8	249.804
0.250926	53	7	250.926
0.250892	57	6	250.892
0.251675	66	5	251.675
0.250501	63	5	250.501
0.252503	70	5	252.503
0.250181	56	5	250.181
0.25297	50	5	252.97
0.25296	55	5	252.96
0.253009	53	5	253.009
0.252429	49	5	252.429
0.253841	43	5	253.841
0.253391	57	5	253.391
0.254174	58	5	254.174
0.253139	45	5	253.139
0.253366	51	5	253.366
0.252465	56	5	252.465
0.25282	62	5	252.82
0.252537	68		252.537
number of tracks: 50			
0.252137	66	64	
0.252279	64	64	
0.253689	68	64	
0.254113	69	63	
0.254156	72	62	
0.253148	71	61	
0.253449	70	60	
0.252521	76	59	
0.253292	72	58	
0.252834	73	57	
0.252898	76	56	
0.252725	76	55	
0.254368	78	54	
0.253645	78	53	
0.254081	82	52	
0.252476	78	51	
0.252545	76	50	
0.253308	86	49	
0.253359	88	48	
0.25194	91	47	
0.252682	95	46	
0.253302	95	45	
0.255208	91	44	
0.252286	92	43	
0.252595	95	42	
0.253213	92	41	
0.25262	94	40	
0.252472	94	39	
0.253585	89	38	
0.25291	94	37	
0.253525	92	36	
0.252826	90	35	
0.254583	83	34	
0.254164	84	33	
0.253651	85	32	
0.254319	75	31	
0.254265	81	29	
0.253187	79	27	
0.253523	72	25	
0.253404	71	23	
0.254082	69	21	
0.254843	75	19	
0.25397	81	17	
0.254134	77	16	
0.255462	78	15	
0.25493	76	14	
0.253974	79	13	
0.253601	73	12	
0.254735	71	11	
0.255968	69		
number of tracks: 50			
0.25436	74	70	
0.255306	68	68	
0.2536	75	67	
0.253705	84	66	
0.254277	88	66	
0.253949	92	66	
0.254307	79	66	
0.254473	76	66	
0.254205	81	66	
0.25486	77	66	
0.253092	78	66	
0.25377	83	66	
0.253964	86	65	
0.254764	87	65	
0.253954	91	64	
0.253801	94	64	
0.254843	87	63	
0.254641	69	63	
0.254613	65	63	
0.254253	69	60	
0.25374	91	57	
0.253734	88	54	
0.25421	89	51	
0.253817	86	49	
0.253815	76	45	
0.253441	69	41	
0.253583	79	37	
0.254464	71		
